document,CharacterCount,WordCount,AverageWordLength,UniqueWordsCount,TypeTokenRatio,RootTypeTokenRatio,CorrectedTypeTokenRatio,AvgTreeDepth,AvgTreeScore,MLC,MLS,MLT,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T,SentenceCount,AvgSentenceLengthInWords,AvgSentenceLengthInChars,NounVariation,VerbVariation,AdjectiveVariation,AdverbVariation,VerbVariation1,SquaredVerbVariation1,CorrectedVerbVariation1,LexicalDensity,label
WNL First high resolution images-int.txt,3998.000000,832.000000,4.805288,428.000000,0.514423,14.838230,10.492213,10.765957,-139.212550,11.168675,19.723404,18.540000,1.765957,1.660000,0.640000,0.373494,0.620000,0.180723,0.300000,1.063830,3.084337,5.120000,0.300000,47.000000,19.723404,85.063830,0.509766,0.238281,0.171875,0.080078,0.434426,23.024590,3.392977,0.552319,Intermediate
WNL Five jobs-int.txt,5114.000000,1080.000000,4.735185,547.000000,0.506481,16.644680,11.769566,11.321429,-232.142637,12.894737,21.875000,23.557692,1.696429,1.826923,0.615385,0.400000,0.730769,0.315789,0.576923,0.928571,4.778947,8.730769,0.576923,56.000000,21.875000,91.750000,0.467692,0.298462,0.166154,0.067692,0.463918,41.752577,4.569058,0.530612,Intermediate
WNL Four new elements-int.txt,3116.000000,608.000000,5.125000,340.000000,0.559211,13.788821,9.750169,11.413793,-165.428613,12.545455,23.793103,22.258065,1.896552,1.774194,0.774194,0.436364,0.774194,0.345455,0.612903,1.068966,3.527273,6.258065,0.612903,29.000000,23.793103,107.724138,0.539773,0.278409,0.139205,0.042614,0.489796,23.510204,3.428571,0.510145,Intermediate
WNL Glastonbury-int.txt,2407.000000,459.000000,5.244009,265.000000,0.577342,12.369141,8.746303,11.666667,-153.517033,10.479167,20.958333,17.344828,2.000000,1.655172,0.620690,0.375000,0.620690,0.187500,0.310345,1.208333,2.395833,3.965517,0.310345,24.000000,20.958333,100.291667,0.503521,0.285211,0.123239,0.088028,0.506173,20.753086,3.221264,0.564612,Intermediate
WNL Goodbye fish and chips-int.txt,2909.000000,621.000000,4.684380,338.000000,0.544283,13.563473,9.590824,12.692308,-191.949197,14.244898,26.846154,23.266667,1.884615,1.633333,0.700000,0.326531,0.533333,0.306122,0.500000,1.153846,4.040816,6.600000,0.500000,26.000000,26.846154,113.730769,0.529891,0.252717,0.135870,0.081522,0.494624,22.752688,3.372884,0.527221,Intermediate
WNL Google boss-int.txt,3799.000000,763.000000,4.979030,410.000000,0.537353,14.842997,10.495584,13.000000,-160.412896,10.000000,22.702703,22.702703,2.270270,2.270270,1.162162,0.511905,1.162162,0.261905,0.594595,1.000000,2.059524,4.675676,0.594595,37.000000,22.702703,102.675676,0.442765,0.341253,0.123110,0.092873,0.411392,26.740506,3.656536,0.551190,Intermediate
WNL Google car-int.txt,2831.000000,586.000000,4.831058,326.000000,0.556314,13.466936,9.522562,11.928571,-154.296137,11.491228,23.392857,20.468750,2.035714,1.781250,0.875000,0.456140,0.812500,0.210526,0.375000,1.142857,3.035088,5.406250,0.375000,28.000000,23.392857,101.107143,0.494118,0.300000,0.129412,0.076471,0.460784,21.656863,3.290658,0.519084,Intermediate
WNL How downtown Abbey-int.txt,3433.000000,704.000000,4.876420,408.000000,0.579545,15.377079,10.873237,9.687500,-116.190501,11.250000,16.875000,14.727273,1.500000,1.309091,0.345455,0.250000,0.327273,0.194444,0.254545,1.145833,2.861111,3.745455,0.254545,48.000000,16.875000,71.520833,0.536471,0.277647,0.115294,0.070588,0.491525,28.508475,3.775478,0.524691,Intermediate
WNL I confused my numbers-int.txt,2781.000000,613.000000,4.536705,336.000000,0.548124,13.570912,9.596084,11.370370,-181.416452,13.620000,25.222222,18.916667,1.851852,1.388889,0.472222,0.340000,0.472222,0.260000,0.361111,1.333333,2.760000,3.833333,0.361111,27.000000,25.222222,103.592593,0.489736,0.272727,0.152493,0.085044,0.537634,26.881720,3.666178,0.500734,Intermediate
WNL Icebucket challenge-int.txt,3208.000000,672.000000,4.773810,386.000000,0.574405,14.890273,10.529013,10.972222,-147.889192,13.228070,20.944444,19.333333,1.583333,1.461538,0.410256,0.368421,0.538462,0.315789,0.461538,1.083333,3.754386,5.487179,0.461538,36.000000,20.944444,89.111111,0.488722,0.310777,0.120301,0.080201,0.500000,31.000000,3.937004,0.529178,Intermediate
WNL Icelandic names-int.txt,2676.000000,538.000000,4.973978,329.000000,0.611524,14.184197,10.029742,11.916667,-187.921490,13.042553,25.541667,24.520000,1.958333,1.880000,0.920000,0.446809,0.840000,0.319149,0.600000,1.041667,3.170213,5.960000,0.600000,24.000000,25.541667,111.833333,0.497006,0.290419,0.122754,0.089820,0.484536,22.773196,3.374403,0.544861,Intermediate
WNL In flight-int.txt,3836.000000,844.000000,4.545024,462.000000,0.547393,15.902696,11.244904,10.608696,-148.346270,10.779070,20.152174,17.166667,1.869565,1.592593,0.648148,0.383721,0.611111,0.093023,0.148148,1.173913,2.058140,3.277778,0.148148,46.000000,20.152174,83.391304,0.470356,0.302372,0.160079,0.067194,0.483660,35.790850,4.230298,0.545847,Intermediate
"WNL India's rich-int.txt",3449.000000,691.000000,4.991317,409.000000,0.591896,15.559093,11.001940,10.351351,-148.634099,11.478261,21.405405,20.842105,1.864865,1.815789,0.526316,0.289855,0.526316,0.217391,0.394737,1.027027,2.739130,4.973684,0.394737,37.000000,21.405405,93.432432,0.501149,0.255172,0.177011,0.066667,0.504505,28.252252,3.758474,0.549242,Intermediate
WNL Inky the octopus-int.txt,2501.000000,556.000000,4.498201,295.000000,0.530576,12.510787,8.846462,10.545455,-129.523244,10.964912,18.939394,17.857143,1.727273,1.628571,0.714286,0.421053,0.685714,0.228070,0.371429,1.060606,1.526316,2.485714,0.371429,33.000000,18.939394,75.787879,0.470588,0.321981,0.105263,0.102167,0.432692,19.471154,3.120189,0.516800,Intermediate
WNL Inventions-int.txt,2326.000000,491.000000,4.737271,311.000000,0.633401,14.035234,9.924409,11.458333,-173.280149,11.285714,23.041667,23.041667,2.041667,2.041667,0.833333,0.469388,0.958333,0.224490,0.458333,1.000000,3.469388,7.083333,0.458333,24.000000,23.041667,96.916667,0.543624,0.275168,0.120805,0.060403,0.524390,22.548780,3.357736,0.538879,Intermediate
WNL Japan-int.txt,2736.000000,568.000000,4.816901,319.000000,0.561620,13.384943,9.464584,10.700000,-139.617904,12.959184,21.166667,19.843750,1.633333,1.531250,0.562500,0.346939,0.531250,0.224490,0.343750,1.066667,4.183673,6.406250,0.343750,30.000000,21.166667,91.200000,0.501408,0.278873,0.138028,0.081690,0.464646,21.373737,3.269078,0.559055,Intermediate
WNL JMW Turner-int.txt,2550.000000,534.000000,4.775281,292.000000,0.546816,12.636076,8.935055,11.800000,-162.598877,12.723404,23.920000,22.148148,1.880000,1.740741,0.814815,0.446809,0.777778,0.297872,0.518519,1.080000,3.361702,5.851852,0.518519,25.000000,23.920000,102.000000,0.578073,0.229236,0.132890,0.059801,0.521739,18.782609,3.064524,0.503344,Intermediate
WNL John Lewis-int.txt,2902.000000,643.000000,4.513219,362.000000,0.562986,14.275886,10.094576,13.760000,-198.111905,13.226415,28.040000,26.961538,2.120000,2.038462,0.884615,0.433962,0.884615,0.188679,0.384615,1.040000,5.358491,10.923077,0.384615,25.000000,28.040000,116.080000,0.580729,0.250000,0.114583,0.054688,0.562500,30.375000,3.897114,0.547789,Intermediate
WNL Kate Bush-int.txt,3297.000000,729.000000,4.522634,387.000000,0.530864,14.333333,10.135197,11.500000,-159.201903,11.779412,22.250000,16.687500,1.888889,1.416667,0.541667,0.367647,0.520833,0.191176,0.270833,1.333333,2.617647,3.708333,0.270833,36.000000,22.250000,91.583333,0.458034,0.338129,0.088729,0.115108,0.475177,31.836879,3.989792,0.520599,Intermediate
WNL Kiruna-int.txt,3281.000000,706.000000,4.647309,390.000000,0.552408,14.677844,10.378803,11.833333,-150.384240,11.746269,21.861111,19.675000,1.861111,1.675000,0.550000,0.343284,0.575000,0.164179,0.275000,1.111111,3.074627,5.150000,0.275000,36.000000,21.861111,91.361111,0.459016,0.313817,0.154567,0.072600,0.522388,36.567164,4.275931,0.542567,Intermediate
WNL Lego movie-int.txt,1429.000000,314.000000,4.550955,186.000000,0.592357,10.496587,7.422208,12.357143,-160.004259,19.222222,24.714286,24.714286,1.285714,1.285714,0.714286,0.444444,0.571429,0.611111,0.785714,1.000000,5.055556,6.500000,0.785714,14.000000,24.714286,102.071429,0.571429,0.262857,0.137143,0.028571,0.673913,20.891304,3.231973,0.505780,Intermediate
WNL Loneliness-int.txt,3530.000000,712.000000,4.957865,382.000000,0.536517,14.316055,10.122980,12.058824,-163.770715,11.787879,22.882353,19.948718,1.941176,1.692308,0.615385,0.333333,0.564103,0.363636,0.615385,1.147059,2.681818,4.538462,0.615385,34.000000,22.882353,103.823529,0.434988,0.290780,0.184397,0.089835,0.536585,35.414634,4.208006,0.543702,Intermediate
WNL Love hormonw-int.txt,3242.000000,636.000000,5.097484,324.000000,0.509434,12.847436,9.084509,12.354839,-159.335617,11.095238,22.548387,20.558824,2.032258,1.852941,0.882353,0.444444,0.823529,0.206349,0.382353,1.096774,2.968254,5.500000,0.382353,31.000000,22.548387,104.580645,0.468828,0.276808,0.172070,0.082294,0.441441,21.630631,3.288665,0.573677,Intermediate
WNL Making a killing-int.txt,3798.000000,779.000000,4.875481,432.000000,0.554557,15.478006,10.944603,11.200000,-180.995204,13.500000,25.457143,18.957447,1.885714,1.404255,0.361702,0.242424,0.340426,0.318182,0.446809,1.342857,3.681818,5.170213,0.446809,35.000000,25.457143,109.428571,0.494867,0.234086,0.162218,0.108830,0.482456,26.535088,3.642464,0.546577,Intermediate
WNL Man falls-int.txt,3630.000000,740.000000,4.905405,415.000000,0.560811,15.255703,10.787411,12.657143,-171.259760,14.633333,25.085714,23.729730,1.714286,1.621622,0.675676,0.416667,0.675676,0.516667,0.837838,1.057143,3.500000,5.675676,0.837838,35.000000,25.085714,107.142857,0.474501,0.308204,0.155211,0.062084,0.453237,28.553957,3.778489,0.513667,Intermediate
WNL Mars-int.txt,2640.000000,567.000000,4.656085,301.000000,0.530864,12.640812,8.938404,13.034483,-143.541935,9.952381,21.620690,16.945946,2.172414,1.702703,0.729730,0.396825,0.675676,0.095238,0.162162,1.275862,2.365079,4.027027,0.162162,29.000000,21.620690,91.034483,0.394410,0.360248,0.155280,0.090062,0.482759,27.034483,3.676580,0.513557,Intermediate
WNL Men in black-int.txt,3796.000000,814.000000,4.663391,430.000000,0.528256,15.071492,10.657154,11.565217,-134.099967,10.329545,19.760870,19.340426,1.913043,1.872340,0.829787,0.443182,0.829787,0.193182,0.361702,1.021739,2.579545,4.829787,0.361702,46.000000,19.760870,82.695652,0.451965,0.344978,0.128821,0.074236,0.462025,33.727848,4.106571,0.503850,Intermediate
WNL Mirrors-int.txt,3455.000000,715.000000,4.832168,319.000000,0.446154,11.929924,8.435730,10.463415,-142.759420,10.837838,19.560976,16.708333,1.804878,1.541667,0.562500,0.337838,0.520833,0.135135,0.208333,1.170732,2.229730,3.437500,0.208333,41.000000,19.560976,84.268293,0.545673,0.269231,0.117788,0.067308,0.455357,23.223214,3.407581,0.518703,Intermediate
WNL Morocco-int.txt,3814.000000,777.000000,4.908623,423.000000,0.544402,15.175040,10.730374,11.128205,-159.325614,11.972603,22.410256,20.809524,1.871795,1.738095,0.571429,0.342466,0.595238,0.246575,0.428571,1.076923,3.219178,5.595238,0.428571,39.000000,22.410256,97.820513,0.511828,0.255914,0.165591,0.066667,0.521008,32.302521,4.018863,0.532037,Intermediate
WNL Music-int.txt,2144.000000,422.000000,5.080569,255.000000,0.604265,12.413206,8.777462,9.850000,-171.655051,16.862069,24.450000,20.375000,1.450000,1.208333,0.416667,0.275862,0.333333,0.413793,0.500000,1.200000,3.137931,3.791667,0.500000,20.000000,24.450000,107.600000,0.598456,0.204633,0.127413,0.069498,0.603774,19.320755,3.108115,0.529652,Intermediate
WNL Mystery Shopper-int.txt,3780.000000,815.000000,4.638037,435.000000,0.533742,15.237385,10.774459,11.547619,-156.018652,12.857143,21.428571,17.647059,1.666667,1.372549,0.627451,0.400000,0.549020,0.285714,0.392157,1.214286,2.214286,3.039216,0.392157,42.000000,21.428571,90.000000,0.482609,0.315217,0.095652,0.106522,0.503448,36.751724,4.286708,0.511111,Intermediate
WNL NASA Astronaut-int.txt,3550.000000,779.000000,4.557125,414.000000,0.531451,14.833089,10.488578,12.263158,-157.568276,9.608696,23.263158,21.047619,2.421053,2.190476,0.928571,0.402174,0.880952,0.108696,0.238095,1.105263,2.641304,5.785714,0.238095,38.000000,23.263158,93.631579,0.445676,0.317073,0.152993,0.084257,0.468531,31.391608,3.961793,0.510181,Intermediate
WNL Neuroscientists-int.txt,3890.000000,793.000000,4.905422,356.000000,0.448928,12.641931,8.939195,10.866667,-134.937226,10.607143,19.800000,19.800000,1.866667,1.866667,0.844444,0.428571,0.800000,0.250000,0.466667,1.000000,2.845238,5.311111,0.466667,45.000000,19.800000,86.622222,0.544492,0.256356,0.146186,0.052966,0.396694,19.041322,3.085557,0.529742,Intermediate
WNL New Orleans-int.txt,3963.000000,846.000000,4.684397,448.000000,0.529551,15.402557,10.891253,11.978261,-148.027905,10.528090,20.369565,18.019231,1.934783,1.711538,0.769231,0.404494,0.692308,0.157303,0.269231,1.130435,2.438202,4.173077,0.269231,46.000000,20.369565,86.152174,0.500952,0.329524,0.104762,0.064762,0.502890,43.751445,4.677149,0.560299,Intermediate
WNL Nigerian low tech-int.txt,2501.000000,466.000000,5.366953,274.000000,0.587983,12.692805,8.975168,11.280000,-151.388080,13.307692,20.760000,18.535714,1.560000,1.392857,0.535714,0.333333,0.464286,0.333333,0.464286,1.120000,3.923077,5.464286,0.464286,25.000000,20.760000,100.040000,0.501730,0.273356,0.134948,0.089965,0.569620,25.632911,3.580008,0.556840,Intermediate
WNL Noise pollution -int.txt,3382.000000,694.000000,4.873199,379.000000,0.546110,14.386643,10.172893,13.333333,-178.184459,10.364865,25.566667,23.968750,2.466667,2.312500,1.062500,0.405405,0.937500,0.216216,0.500000,1.066667,2.756757,6.375000,0.500000,30.000000,25.566667,112.733333,0.492754,0.304348,0.147343,0.055556,0.515873,33.531746,4.094615,0.539765,Intermediate
WNL Novel way-int.txt,3230.000000,705.000000,4.581560,390.000000,0.553191,14.688250,10.386161,9.978261,-117.449274,10.215190,17.543478,15.226415,1.717391,1.490566,0.433962,0.265823,0.396226,0.177215,0.264151,1.152174,2.455696,3.660377,0.264151,46.000000,17.543478,70.195652,0.449029,0.347087,0.121359,0.082524,0.447552,28.643357,3.784399,0.510533,Intermediate
WNL On the trail-int.txt,4342.000000,912.000000,4.760965,491.000000,0.538377,16.258635,11.496591,9.202899,-108.228820,10.158416,14.869565,14.250000,1.463768,1.402778,0.347222,0.247525,0.347222,0.217822,0.305556,1.043478,2.415842,3.388889,0.305556,69.000000,14.869565,63.043478,0.522968,0.265018,0.134276,0.077739,0.473333,33.606667,4.099187,0.551657,Intermediate
WNL Organic Food-int.txt,3537.000000,690.000000,5.126087,355.000000,0.514493,13.514619,9.556279,11.342857,-156.240213,11.818182,22.285714,20.526316,1.885714,1.736842,0.736842,0.393939,0.684211,0.333333,0.578947,1.085714,3.666667,6.368421,0.578947,35.000000,22.285714,102.200000,0.483945,0.252294,0.176606,0.087156,0.409091,18.409091,3.033899,0.558974,Intermediate
WNL Pacific Islanders-int.txt,3599.000000,766.000000,4.698433,384.000000,0.501305,13.874484,9.810742,10.488372,-137.195213,12.588235,19.906977,17.469388,1.581395,1.387755,0.346939,0.250000,0.346939,0.176471,0.244898,1.139535,3.088235,4.285714,0.244898,43.000000,19.906977,84.255814,0.541020,0.266075,0.124169,0.068736,0.450000,24.300000,3.485685,0.526869,Intermediate
WNL Pizza chain-int.txt,3202.000000,708.000000,4.522599,362.000000,0.511299,13.604793,9.620041,11.333333,-138.292441,10.480000,20.153846,15.411765,1.923077,1.470588,0.627451,0.386667,0.568627,0.160000,0.235294,1.307692,2.133333,3.137255,0.235294,39.000000,20.153846,82.102564,0.488038,0.349282,0.107656,0.055024,0.383562,21.479452,3.277152,0.531807,Intermediate
WNL Planet-int.txt,3447.000000,684.000000,5.039474,354.000000,0.517544,13.535528,9.571064,13.629630,-189.201098,11.029412,27.777778,22.727273,2.518519,2.060606,1.303030,0.573529,1.181818,0.147059,0.303030,1.222222,2.985294,6.151515,0.303030,27.000000,27.777778,127.666667,0.474940,0.291169,0.162291,0.071599,0.459016,25.704918,3.585033,0.558667,Intermediate
WNL Poverty-int.txt,3643.000000,757.000000,4.812417,395.000000,0.521797,14.356519,10.151592,14.548387,-182.445201,11.479452,27.032258,25.393939,2.354839,2.212121,1.272727,0.547945,1.212121,0.301370,0.666667,1.064516,3.630137,8.030303,0.666667,31.000000,27.032258,117.516129,0.461024,0.267261,0.195991,0.075724,0.525000,33.075000,4.066633,0.535800,Intermediate
WNL Revolution-int.txt,2565.000000,550.000000,4.663636,322.000000,0.585455,13.730126,9.708665,11.200000,-131.330072,8.630137,18.000000,17.027027,2.085714,1.972973,0.756757,0.383562,0.756757,0.136986,0.270270,1.057143,1.986301,3.918919,0.270270,35.000000,18.000000,73.371429,0.500000,0.326471,0.117647,0.055882,0.423423,19.900901,3.154433,0.539683,Intermediate
WNL Rwanda-int.txt,3073.000000,636.000000,4.831761,385.000000,0.605346,15.266243,10.794864,10.078947,-140.519049,11.698413,19.394737,17.139535,1.657895,1.465116,0.418605,0.301587,0.441860,0.396825,0.581395,1.131579,3.142857,4.604651,0.581395,38.000000,19.394737,81.078947,0.553922,0.279412,0.117647,0.049020,0.491228,27.508772,3.708691,0.553596,Intermediate
WNL Satnav-int.txt,2868.000000,584.000000,4.910959,321.000000,0.549658,13.283075,9.392552,12.379310,-159.193607,9.300000,22.448276,19.727273,2.413793,2.121212,1.060606,0.471429,1.000000,0.114286,0.242424,1.137931,2.128571,4.515152,0.242424,29.000000,22.448276,99.758621,0.465909,0.315341,0.139205,0.079545,0.441441,21.630631,3.288665,0.540707,Intermediate
WNL Scarlett-int.txt,2376.000000,517.000000,4.595745,285.000000,0.551257,12.534286,8.863078,11.733333,-139.281045,9.285714,19.500000,16.714286,2.100000,1.800000,0.771429,0.428571,0.771429,0.063492,0.114286,1.166667,1.777778,3.200000,0.114286,30.000000,19.500000,79.333333,0.454829,0.333333,0.115265,0.096573,0.420561,18.925234,3.076137,0.548718,Intermediate
WNL School Sports-int.txt,3312.000000,664.000000,4.987952,362.000000,0.545181,14.048325,9.933666,13.200000,-209.065675,12.929825,29.480000,28.346154,2.280000,2.192308,1.153846,0.491228,1.076923,0.438596,0.961538,1.040000,4.333333,9.500000,0.961538,25.000000,29.480000,132.480000,0.486486,0.265356,0.179361,0.068796,0.416667,18.750000,3.061862,0.552239,Intermediate
WNL School-int.txt,3355.000000,701.000000,4.786020,369.000000,0.526391,13.936938,9.854903,11.612903,-180.632966,13.666667,25.129032,17.311111,1.838710,1.266667,0.688889,0.350877,0.444444,0.385965,0.488889,1.451613,3.964912,5.022222,0.488889,31.000000,25.129032,108.225806,0.489311,0.287411,0.159145,0.064133,0.454545,25.000000,3.535534,0.540436,Intermediate
WNL Scientist-int.txt,3377.000000,683.000000,4.944363,360.000000,0.527086,13.775017,9.740408,11.935484,-178.557838,12.142857,24.677419,21.250000,2.032258,1.750000,0.750000,0.396825,0.694444,0.619048,1.083333,1.161290,3.333333,5.833333,1.083333,31.000000,24.677419,108.935484,0.542857,0.271429,0.128571,0.057143,0.482456,26.535088,3.642464,0.549020,Intermediate
WNL Scottish referendum-int.txt,3682.000000,772.000000,4.769430,361.000000,0.467617,12.992674,9.187208,11.947368,-151.462662,10.481928,22.894737,18.913043,2.184211,1.804348,0.782609,0.421687,0.760870,0.120482,0.217391,1.210526,2.433735,4.391304,0.217391,38.000000,22.894737,97.315789,0.512304,0.279642,0.118568,0.089485,0.400000,20.000000,3.162278,0.513793,Intermediate
WNL SeaWorld-int.txt,2420.000000,506.000000,4.782609,288.000000,0.569170,12.803162,9.053202,11.680000,-163.667636,10.218182,22.480000,16.529412,2.200000,1.617647,0.735294,0.400000,0.647059,0.109091,0.176471,1.360000,2.381818,3.852941,0.176471,25.000000,22.480000,97.120000,0.543333,0.296667,0.113333,0.046667,0.561798,28.089888,3.747658,0.533808,Intermediate
WNL Shakespeare-int.txt,3781.000000,735.000000,5.144218,406.000000,0.552381,14.975536,10.589303,11.363636,-175.686972,13.508197,24.969697,24.235294,1.848485,1.794118,0.558824,0.327869,0.588235,0.442623,0.794118,1.030303,3.770492,6.764706,0.794118,33.000000,24.969697,114.575758,0.527397,0.285388,0.109589,0.077626,0.520000,33.800000,4.110961,0.531553,Intermediate
WNL shark-int.txt,3183.000000,640.000000,4.973438,341.000000,0.532813,13.479209,9.531240,12.137931,-172.346591,10.671642,24.655172,19.324324,2.310345,1.810811,0.891892,0.462687,0.837838,0.179104,0.324324,1.275862,2.701493,4.891892,0.324324,29.000000,24.655172,109.758621,0.519280,0.329049,0.100257,0.051414,0.414063,21.945313,3.312500,0.544056,Intermediate
WNL Ships noise-int.txt,3414.000000,706.000000,4.835694,375.000000,0.531161,14.113311,9.979618,12.764706,-165.799144,12.483871,22.764706,21.500000,1.823529,1.722222,0.750000,0.435484,0.750000,0.225806,0.388889,1.058824,3.403226,5.861111,0.388889,34.000000,22.764706,100.411765,0.479358,0.291284,0.128440,0.100917,0.433071,23.818898,3.451007,0.563307,Intermediate
WNL Shocking-int.txt,2890.000000,612.000000,4.722222,312.000000,0.509804,12.611853,8.917926,12.212121,-132.237339,10.854839,20.393939,19.794118,1.878788,1.823529,0.705882,0.435484,0.794118,0.258065,0.470588,1.030303,2.225806,4.058824,0.470588,33.000000,20.393939,87.575758,0.399425,0.350575,0.140805,0.109195,0.467213,26.631148,3.649051,0.517088,Intermediate
WNL Shops-int.txt,3603.000000,759.000000,4.747036,389.000000,0.512516,14.119805,9.984210,11.428571,-144.346831,10.620253,19.976190,18.239130,1.880952,1.717391,0.847826,0.493671,0.847826,0.151899,0.260870,1.095238,2.202532,3.782609,0.260870,42.000000,19.976190,85.976190,0.482301,0.325221,0.119469,0.073009,0.455782,30.537415,3.907519,0.538737,Intermediate
WNL six well paid jobs-int.txt,4036.000000,808.000000,4.995050,413.000000,0.511139,14.529289,10.273759,10.357143,-165.746426,16.321429,21.761905,26.114286,1.333333,1.600000,0.314286,0.267857,0.428571,0.410714,0.657143,0.833333,4.410714,7.057143,0.657143,42.000000,21.761905,96.095238,0.525667,0.236140,0.166324,0.071869,0.513043,30.269565,3.890345,0.532823,Intermediate
WNL Six year olds-int.txt,3261.000000,629.000000,5.184420,373.000000,0.593005,14.872484,10.516434,11.285714,-189.640666,15.866667,25.500000,22.312500,1.607143,1.406250,0.468750,0.288889,0.406250,0.422222,0.593750,1.142857,5.155556,7.250000,0.593750,28.000000,25.500000,116.750000,0.503817,0.246819,0.175573,0.073791,0.567010,31.185567,3.948770,0.550420,Intermediate
WNL Spain Robin Hood-int.txt,2281.000000,492.000000,4.636179,284.000000,0.577236,12.803709,9.053589,11.137931,-124.789813,9.892857,19.103448,17.870968,1.931034,1.806452,0.806452,0.410714,0.741935,0.125000,0.225806,1.068966,2.571429,4.645161,0.225806,29.000000,19.103448,78.655172,0.466165,0.349624,0.112782,0.071429,0.634409,37.430108,4.326090,0.480144,Intermediate
WNL Spain Wetlands-int.txt,3637.000000,769.000000,4.729519,436.000000,0.566970,15.722562,11.117530,10.062500,-127.066239,10.476190,18.333333,16.296296,1.750000,1.555556,0.500000,0.297619,0.462963,0.226190,0.351852,1.125000,2.785714,4.333333,0.351852,48.000000,18.333333,74.937500,0.490946,0.263581,0.144869,0.100604,0.450382,26.572519,3.645032,0.564773,Intermediate
WNL Star Wars-int.txt,3357.000000,715.000000,4.695105,376.000000,0.525874,14.061603,9.943055,11.166667,-160.014292,12.246154,22.111111,20.410256,1.805556,1.666667,0.692308,0.369231,0.615385,0.215385,0.358974,1.083333,3.753846,6.256410,0.358974,36.000000,22.111111,93.250000,0.568807,0.245413,0.128440,0.057339,0.532710,30.364486,3.896440,0.547739,Intermediate
WNL Still no flying cars-int.txt,4088.000000,790.000000,5.174684,425.000000,0.537975,15.120821,10.692035,12.645161,-200.115797,12.371429,27.935484,26.242424,2.258065,2.121212,1.121212,0.500000,1.060606,0.500000,1.060606,1.064516,2.885714,6.121212,1.060606,31.000000,27.935484,131.870968,0.492126,0.283465,0.137795,0.086614,0.472222,32.111111,4.006938,0.586605,Intermediate
WNL Swarthy caveman-int.txt,2818.000000,563.000000,5.005329,310.000000,0.550622,13.064942,9.238309,11.111111,-161.143890,10.754386,22.703704,21.137931,2.111111,1.965517,0.931034,0.456140,0.896552,0.192982,0.379310,1.074074,3.491228,6.862069,0.379310,27.000000,22.703704,104.370370,0.467647,0.267647,0.202941,0.061765,0.505495,23.252747,3.409747,0.554649,Intermediate
WNL Switched Babies-int.txt,3008.000000,652.000000,4.613497,334.000000,0.512270,13.080450,9.249275,10.583333,-135.586897,10.194444,20.388889,16.311111,2.000000,1.600000,0.800000,0.402778,0.644444,0.236111,0.377778,1.250000,1.666667,2.666667,0.377778,36.000000,20.388889,83.555556,0.472527,0.335165,0.120879,0.071429,0.377049,17.344262,2.944848,0.495913,Intermediate
WNL Ten ideas-int.txt,2383.000000,464.000000,5.135776,312.000000,0.672414,14.484236,10.241902,9.709677,-129.243742,14.305556,16.612903,17.166667,1.161290,1.200000,0.266667,0.222222,0.266667,0.333333,0.400000,0.967742,4.250000,5.100000,0.400000,31.000000,16.612903,77.129032,0.501684,0.218855,0.195286,0.084175,0.615385,24.615385,3.508232,0.576699,Intermediate
WNL The age of music-int.txt,2744.000000,611.000000,4.490998,342.000000,0.559738,13.835839,9.783416,11.406250,-185.242519,10.424242,21.500000,19.111111,2.062500,1.833333,0.750000,0.409091,0.750000,0.196970,0.361111,1.125000,2.484848,4.555556,0.361111,32.000000,21.500000,85.750000,0.486559,0.282258,0.145161,0.086022,0.476190,23.809524,3.450328,0.540698,Intermediate
WNL The Greek island-int.txt,3538.000000,788.000000,4.489848,417.000000,0.529188,14.855010,10.504078,11.882353,-172.322620,11.075949,25.735294,19.021739,2.323529,1.717391,0.630435,0.329114,0.565217,0.189873,0.326087,1.352941,3.000000,5.152174,0.326087,34.000000,25.735294,104.058824,0.448718,0.286325,0.155983,0.108974,0.492537,32.507463,4.031592,0.534857,Intermediate
WNL The last-int.txt,2455.000000,541.000000,4.537893,291.000000,0.537893,12.511067,8.846660,9.243243,-118.843327,11.339623,16.243243,14.658537,1.432432,1.292683,0.341463,0.283019,0.365854,0.169811,0.219512,1.108108,2.849057,3.682927,0.219512,37.000000,16.243243,66.297297,0.441088,0.268882,0.202417,0.087613,0.404494,14.561798,2.698314,0.550749,Intermediate
WNL The lightweight-int.txt,3064.000000,704.000000,4.352273,331.000000,0.470170,12.475032,8.821180,11.583333,-145.268912,10.306667,21.472222,19.820513,2.083333,1.923077,0.897436,0.440000,0.846154,0.200000,0.384615,1.083333,2.480000,4.769231,0.384615,36.000000,21.472222,85.111111,0.415385,0.358974,0.151282,0.074359,0.414286,24.028571,3.466163,0.504528,Intermediate
WNL The millenials-int.txt,3628.000000,820.000000,4.424390,409.000000,0.498780,14.282900,10.099535,10.466667,-144.563536,10.258427,20.288889,16.303571,1.977778,1.589286,0.535714,0.337079,0.535714,0.202247,0.321429,1.244444,2.089888,3.321429,0.321429,45.000000,20.288889,80.622222,0.459641,0.345291,0.123318,0.071749,0.506494,39.506494,4.444462,0.488499,Intermediate
