document,CharacterCount,WordCount,AverageWordLength,UniqueWordsCount,TypeTokenRatio,RootTypeTokenRatio,CorrectedTypeTokenRatio,AvgTreeDepth,AvgTreeScore,MLC,MLS,MLT,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T,SentenceCount,AvgSentenceLengthInWords,AvgSentenceLengthInChars,NounVariation,VerbVariation,AdjectiveVariation,AdverbVariation,VerbVariation1,SquaredVerbVariation1,CorrectedVerbVariation1,LexicalDensity,label
WNL-Extreme-heat-int.txt,3437.000000,727.000000,4.727648,403.000000,0.554333,14.946443,10.568731,10.585366,-145.485734,8.523810,21.829268,16.574074,2.560976,1.944444,0.870370,0.352381,0.685185,0.142857,0.277778,1.317073,1.400000,2.722222,0.277778,41.000000,21.829268,84.634146,0.395506,0.361798,0.139326,0.103371,0.372671,22.360248,3.343669,0.497207,1_Intermediate
WNL-FIFA-int.txt,3386.000000,649.000000,5.217257,356.000000,0.548536,13.974222,9.881267,11.821429,-180.145081,14.529412,26.464286,25.551724,1.821429,1.758621,0.689655,0.392157,0.689655,0.392157,0.689655,1.035714,4.117647,7.241379,0.689655,28.000000,26.464286,121.428571,0.582126,0.248792,0.111111,0.057971,0.475728,23.310680,3.413992,0.558704,1_Intermediate
WNL-Fifth-of-young-adults-int.txt,3641.000000,828.000000,4.397343,394.000000,0.475845,13.692447,9.682022,12.868421,-154.924444,10.290323,25.184211,18.764706,2.447368,1.823529,0.862745,0.408602,0.745098,0.161290,0.294118,1.342105,1.645161,3.000000,0.294118,38.000000,25.184211,96.500000,0.398734,0.373418,0.139241,0.088608,0.322034,18.355932,3.029516,0.495298,1_Intermediate
WNL-First-female-coach-int.txt,3572.000000,768.000000,4.651042,438.000000,0.570313,15.804964,11.175797,10.659091,-137.008795,11.034884,21.568182,18.250000,1.954545,1.653846,0.750000,0.372093,0.615385,0.116279,0.192308,1.181818,2.755814,4.557692,0.192308,44.000000,21.568182,81.818182,0.458980,0.319290,0.139690,0.082040,0.402778,23.361111,3.417683,0.475237,1_Intermediate
WNL-First-high-resolution-images-int.txt,4035.000000,836.000000,4.826555,434.000000,0.519139,15.010204,10.613817,11.000000,-140.253171,10.711111,20.510638,18.188679,1.914894,1.698113,0.622642,0.355556,0.603774,0.155556,0.264151,1.127660,2.933333,4.981132,0.264151,47.000000,20.510638,86.255319,0.502924,0.249513,0.169591,0.077973,0.406250,21.125000,3.250000,0.532158,1_Intermediate
WNL-Five-jobs-int.txt,5199.000000,1086.000000,4.787293,557.000000,0.512891,16.902085,11.951579,11.303571,-234.443830,12.557692,23.321429,21.409836,1.857143,1.704918,0.491803,0.355769,0.606557,0.269231,0.459016,1.089286,4.019231,6.852459,0.459016,56.000000,23.321429,94.250000,0.459542,0.306870,0.164885,0.068702,0.437811,38.527363,4.389041,0.501531,1_Intermediate
WNL-Four-new-elements-int.txt,3131.000000,610.000000,5.132787,346.000000,0.567213,14.009131,9.905951,11.482759,-166.759756,12.818182,24.310345,23.500000,1.896552,1.833333,0.800000,0.418182,0.766667,0.345455,0.633333,1.034483,3.527273,6.466667,0.633333,29.000000,24.310345,108.586207,0.539773,0.278409,0.139205,0.042614,0.489796,23.510204,3.428571,0.499291,1_Intermediate
WNL-Glastonbury-int.txt,2421.000000,459.000000,5.274510,267.000000,0.581699,12.462493,8.812313,11.625000,-152.503458,10.770833,21.541667,18.464286,2.000000,1.714286,0.642857,0.375000,0.642857,0.187500,0.321429,1.166667,2.416667,4.142857,0.321429,24.000000,21.541667,101.208333,0.507042,0.281690,0.119718,0.091549,0.500000,20.000000,3.162278,0.549323,1_Intermediate
WNL-Goodbye-fish-and-chips-int.txt,2917.000000,622.000000,4.689711,341.000000,0.548232,13.672854,9.668168,12.730769,-192.713405,14.408163,27.153846,25.214286,1.884615,1.750000,0.607143,0.326531,0.571429,0.306122,0.535714,1.076923,4.040816,7.071429,0.535714,26.000000,27.153846,114.269231,0.527174,0.255435,0.135870,0.081522,0.489362,22.510638,3.354895,0.521246,1_Intermediate
WNL-Google-boss-int.txt,3832.000000,765.000000,5.009150,419.000000,0.547712,15.148977,10.711944,12.810811,-160.361693,10.270588,23.594595,23.594595,2.297297,2.297297,1.108108,0.482353,1.108108,0.258824,0.594595,1.000000,2.341176,5.378378,0.594595,37.000000,23.594595,104.054054,0.435622,0.345494,0.122318,0.096567,0.397516,25.440994,3.566581,0.533792,1_Intermediate
WNL-Google-car-int.txt,2844.000000,586.000000,4.853242,328.000000,0.559727,13.549555,9.580982,12.071429,-153.984673,11.517241,23.857143,22.266667,2.071429,1.933333,0.933333,0.448276,0.866667,0.224138,0.433333,1.071429,3.206897,6.200000,0.433333,28.000000,23.857143,101.857143,0.491176,0.302941,0.129412,0.076471,0.446602,20.543689,3.204972,0.508982,1_Intermediate
WNL-How-downtown-Abbey-int.txt,3480.000000,707.000000,4.922207,416.000000,0.588402,15.645290,11.062891,9.791667,-116.916552,11.129870,17.854167,15.870370,1.604167,1.425926,0.351852,0.220779,0.314815,0.181818,0.259259,1.125000,2.532468,3.611111,0.259259,48.000000,17.854167,73.020833,0.526807,0.289044,0.111888,0.072261,0.467742,27.129032,3.683004,0.500583,1_Intermediate
WNL-I-confused-my-numbers-int.txt,2795.000000,617.000000,4.529984,339.000000,0.549433,13.647626,9.650329,11.296296,-179.595085,13.365385,25.740741,17.820513,1.925926,1.333333,0.487179,0.365385,0.487179,0.269231,0.358974,1.444444,2.673077,3.564103,0.358974,27.000000,25.740741,104.259259,0.476879,0.277457,0.147399,0.098266,0.510417,25.010417,3.536270,0.497842,1_Intermediate
WNL-Icebucket-challenge-int.txt,3237.000000,673.000000,4.809807,391.000000,0.580981,15.071942,10.657473,11.138889,-146.241747,12.046154,21.750000,16.312500,1.805556,1.354167,0.416667,0.292308,0.395833,0.246154,0.333333,1.333333,2.769231,3.750000,0.333333,36.000000,21.750000,90.250000,0.482587,0.313433,0.116915,0.087065,0.468254,27.626984,3.716651,0.513410,1_Intermediate
WNL-Icelandic-names-int.txt,2748.000000,542.000000,5.070111,336.000000,0.619926,14.432436,10.205273,11.666667,-235.400572,12.396226,27.375000,26.280000,2.208333,2.120000,0.960000,0.415094,0.880000,0.283019,0.600000,1.041667,3.000000,6.360000,0.600000,24.000000,27.375000,116.041667,0.495522,0.289552,0.122388,0.092537,0.463918,20.876289,3.230812,0.509893,1_Intermediate
WNL-In-flight-int.txt,3868.000000,853.000000,4.534584,467.000000,0.547479,15.989775,11.306479,10.652174,-148.525536,10.560440,20.891304,16.568966,1.978261,1.568966,0.655172,0.384615,0.603448,0.098901,0.155172,1.260870,1.846154,2.896552,0.155172,46.000000,20.891304,84.217391,0.458090,0.309942,0.152047,0.079922,0.452830,32.603774,4.037560,0.533819,1_Intermediate
WNL-India's-rich-int.txt,3476.000000,693.000000,5.015873,414.000000,0.597403,15.726560,11.120357,10.351351,-148.700295,11.700000,22.135135,21.552632,1.891892,1.842105,0.526316,0.285714,0.526316,0.214286,0.394737,1.027027,2.800000,5.157895,0.394737,37.000000,22.135135,94.594595,0.496568,0.256293,0.180778,0.066362,0.500000,28.000000,3.741657,0.533578,1_Intermediate
WNL-Inky-the-octopus-int.txt,2539.000000,562.000000,4.517794,302.000000,0.537367,12.739101,9.007905,10.606061,-130.570896,11.050000,20.090909,18.942857,1.818182,1.714286,0.714286,0.416667,0.714286,0.200000,0.342857,1.060606,1.633333,2.800000,0.342857,33.000000,20.090909,77.666667,0.467692,0.320000,0.104615,0.107692,0.384615,15.384615,2.773501,0.490196,1_Intermediate
WNL-Inventions-int.txt,2361.000000,496.000000,4.760081,317.000000,0.639113,14.233720,10.064760,12.125000,-171.498996,10.888889,24.500000,22.615385,2.250000,2.076923,0.884615,0.444444,0.923077,0.166667,0.346154,1.083333,3.277778,6.807692,0.346154,24.000000,24.500000,99.041667,0.516447,0.292763,0.118421,0.072368,0.449438,17.977528,2.998127,0.517007,1_Intermediate
WNL-Japan-int.txt,2753.000000,570.000000,4.829825,324.000000,0.568421,13.570867,9.596052,10.733333,-140.634199,14.173913,21.733333,21.032258,1.533333,1.483871,0.548387,0.369565,0.548387,0.239130,0.354839,1.033333,4.760870,7.064516,0.354839,30.000000,21.733333,91.966667,0.504225,0.276056,0.143662,0.076056,0.459184,20.663265,3.214286,0.544479,1_Intermediate
WNL-JMW-Turner-int.txt,2582.000000,542.000000,4.763838,297.000000,0.547970,12.757242,9.020733,11.640000,-166.218275,13.404255,25.200000,21.724138,1.880000,1.620690,0.655172,0.382979,0.620690,0.297872,0.482759,1.160000,3.638298,5.896552,0.482759,25.000000,25.200000,103.840000,0.581395,0.225914,0.132890,0.059801,0.514706,18.014706,3.001225,0.477778,1_Intermediate
WNL-John-Lewis-int.txt,2935.000000,649.000000,4.522342,368.000000,0.567026,14.445264,10.214344,14.160000,-280.134817,13.592593,29.360000,28.230769,2.160000,2.076923,0.884615,0.425926,0.884615,0.185185,0.384615,1.040000,5.370370,11.153846,0.384615,25.000000,29.360000,117.880000,0.571802,0.255875,0.117493,0.054830,0.540816,28.663265,3.785714,0.521798,1_Intermediate
WNL-Kate-Bush-int.txt,3348.000000,733.000000,4.567531,395.000000,0.538881,14.589658,10.316446,11.583333,-159.599941,11.333333,23.611111,19.318182,2.083333,1.704545,0.727273,0.373333,0.636364,0.186667,0.318182,1.222222,2.280000,3.886364,0.318182,36.000000,23.611111,93.916667,0.442857,0.350000,0.088095,0.119048,0.435374,27.863946,3.732556,0.494118,1_Intermediate
WNL-Kiruna-int.txt,3321.000000,710.000000,4.677465,396.000000,0.557746,14.861615,10.508749,11.500000,-150.314755,11.814286,22.972222,19.690476,1.944444,1.666667,0.595238,0.328571,0.547619,0.157143,0.261905,1.166667,2.971429,4.952381,0.261905,36.000000,22.972222,93.138889,0.454756,0.317865,0.155452,0.071926,0.496350,33.751825,4.108030,0.521161,1_Intermediate
WNL-Lego-movie-int.txt,1440.000000,314.000000,4.585987,187.000000,0.595541,10.553021,7.462112,12.571429,-158.088385,19.777778,25.428571,27.384615,1.285714,1.384615,0.615385,0.444444,0.615385,0.611111,0.846154,0.928571,5.500000,7.615385,0.846154,14.000000,25.428571,103.000000,0.568966,0.264368,0.137931,0.028736,0.673913,20.891304,3.231973,0.488764,1_Intermediate
WNL-Loneliness-int.txt,3558.000000,714.000000,4.983193,386.000000,0.540616,14.445687,10.214643,11.705882,-162.229796,11.514286,23.705882,18.318182,2.058824,1.590909,0.613636,0.328571,0.522727,0.314286,0.500000,1.294118,2.342857,3.727273,0.500000,34.000000,23.705882,105.117647,0.423529,0.305882,0.185882,0.084706,0.492308,31.507692,3.969112,0.527295,1_Intermediate
WNL-Love-hormonw-int.txt,3261.000000,636.000000,5.127358,329.000000,0.517296,13.045699,9.224702,12.322581,-158.768003,10.878788,23.161290,19.944444,2.129032,1.833333,0.861111,0.424242,0.777778,0.181818,0.333333,1.161290,2.712121,4.972222,0.333333,31.000000,23.161290,105.580645,0.465347,0.277228,0.170792,0.086634,0.419643,19.723214,3.140320,0.562674,1_Intermediate
WNL-Making-a-killing-int.txt,3824.000000,783.000000,4.883780,441.000000,0.563218,15.760054,11.144041,11.085714,-181.920821,13.686567,26.200000,19.510638,1.914286,1.425532,0.340426,0.223881,0.319149,0.313433,0.446809,1.342857,3.582090,5.106383,0.446809,35.000000,26.200000,110.514286,0.492843,0.237219,0.159509,0.110429,0.474138,26.077586,3.610927,0.533261,1_Intermediate
WNL-Man-falls-int.txt,3671.000000,745.000000,4.927517,423.000000,0.567785,15.497521,10.958402,12.371429,-173.973845,14.539683,26.171429,23.487179,1.800000,1.615385,0.589744,0.365079,0.589744,0.476190,0.769231,1.114286,3.492063,5.641026,0.769231,35.000000,26.171429,108.885714,0.468132,0.309890,0.153846,0.068132,0.439716,27.262411,3.692046,0.496725,1_Intermediate
WNL-Mars-int.txt,2664.000000,567.000000,4.698413,307.000000,0.541446,12.892788,9.116578,13.137931,-144.379708,9.573529,22.448276,17.131579,2.344828,1.789474,0.710526,0.397059,0.710526,0.073529,0.131579,1.310345,2.264706,4.052632,0.131579,29.000000,22.448276,92.344828,0.391304,0.363354,0.149068,0.096273,0.470085,25.854701,3.595462,0.494624,1_Intermediate
WNL-Men-in-black-int.txt,3831.000000,818.000000,4.683374,435.000000,0.531785,15.209418,10.754683,11.456522,-135.620422,10.573034,20.456522,19.204082,1.934783,1.816327,0.857143,0.438202,0.795918,0.191011,0.346939,1.065217,2.629213,4.775510,0.346939,46.000000,20.456522,83.934783,0.450980,0.342048,0.128540,0.078431,0.452229,32.108280,4.006762,0.487779,1_Intermediate
WNL-Mirrors-int.txt,3484.000000,715.000000,4.872727,322.000000,0.450350,12.042117,8.515063,10.634146,-141.701708,10.792208,20.268293,17.312500,1.878049,1.604167,0.562500,0.324675,0.520833,0.129870,0.208333,1.170732,2.233766,3.583333,0.208333,41.000000,20.268293,85.463415,0.538462,0.266827,0.117788,0.076923,0.441441,21.630631,3.288665,0.500602,1_Intermediate
WNL-Morocco-int.txt,3843.000000,778.000000,4.939589,426.000000,0.547558,15.272840,10.799529,11.333333,-158.017575,12.569444,23.205128,21.547619,1.846154,1.714286,0.571429,0.333333,0.571429,0.250000,0.428571,1.076923,3.791667,6.500000,0.428571,39.000000,23.205128,99.256410,0.509636,0.256959,0.164882,0.068522,0.500000,30.000000,3.872983,0.516022,1_Intermediate
WNL-Music-int.txt,2151.000000,422.000000,5.097156,255.000000,0.604265,12.413206,8.777462,9.900000,-172.148645,17.103448,24.800000,20.666667,1.450000,1.208333,0.416667,0.275862,0.333333,0.448276,0.541667,1.200000,3.310345,4.000000,0.541667,20.000000,24.800000,108.050000,0.598456,0.204633,0.127413,0.069498,0.603774,19.320755,3.108115,0.522177,1_Intermediate
WNL-Mystery-Shopper-int.txt,3843.000000,817.000000,4.703794,443.000000,0.542228,15.498608,10.959171,11.904762,-153.067726,11.602410,22.928571,18.882353,1.976190,1.627451,0.666667,0.361446,0.588235,0.265060,0.431373,1.214286,1.951807,3.176471,0.431373,42.000000,22.928571,92.214286,0.453763,0.341935,0.092473,0.111828,0.440252,30.817610,3.925405,0.482866,1_Intermediate
WNL-NASA-Astronaut-int.txt,3605.000000,781.000000,4.615877,425.000000,0.544174,15.207696,10.753465,12.236842,-158.353694,9.484848,24.710526,21.837209,2.605263,2.302326,1.000000,0.373737,0.860465,0.101010,0.232558,1.131579,2.212121,5.093023,0.232558,38.000000,24.710526,96.131579,0.433628,0.325221,0.152655,0.088496,0.448980,29.632653,3.849198,0.481363,1_Intermediate
WNL-Neuroscientists-int.txt,3929.000000,795.000000,4.942138,366.000000,0.460377,12.980682,9.178728,10.711111,-160.027499,10.941176,20.666667,20.666667,1.888889,1.888889,0.822222,0.411765,0.777778,0.235294,0.444444,1.000000,2.647059,5.000000,0.444444,45.000000,20.666667,88.222222,0.540254,0.256356,0.148305,0.055085,0.396694,19.041322,3.085557,0.507527,1_Intermediate
WNL-New-Orleans-int.txt,4035.000000,852.000000,4.735915,464.000000,0.544601,15.896378,11.240437,11.586957,-147.405782,10.191919,21.934783,18.017857,2.152174,1.767857,0.732143,0.363636,0.642857,0.131313,0.232143,1.217391,1.989899,3.517857,0.232143,46.000000,21.934783,88.586957,0.490566,0.333962,0.101887,0.073585,0.451977,36.158192,4.251952,0.525273,1_Intermediate
WNL-Nigerian-low-tech-int.txt,2505.000000,466.000000,5.375536,276.000000,0.592275,12.785453,9.040681,11.440000,-151.053144,12.756098,20.920000,18.678571,1.640000,1.464286,0.607143,0.365854,0.535714,0.317073,0.464286,1.120000,3.926829,5.750000,0.464286,25.000000,20.920000,100.200000,0.500000,0.275862,0.134483,0.089655,0.562500,25.312500,3.557562,0.554493,1_Intermediate
WNL-Noise-pollution--int.txt,3409.000000,697.000000,4.890961,383.000000,0.549498,14.507159,10.258111,13.500000,-178.844793,10.179487,26.466667,24.060606,2.600000,2.363636,1.181818,0.435897,1.030303,0.205128,0.484848,1.100000,2.807692,6.636364,0.484848,30.000000,26.466667,114.233333,0.490385,0.312500,0.146635,0.050481,0.500000,32.500000,4.031129,0.523929,1_Intermediate
WNL-Novel-way-int.txt,3270.000000,710.000000,4.605634,393.000000,0.553521,14.749027,10.429137,9.934783,-116.955313,10.166667,18.565217,14.724138,1.826087,1.448276,0.362069,0.226190,0.327586,0.142857,0.206897,1.260870,2.226190,3.224138,0.206897,46.000000,18.565217,71.826087,0.436145,0.351807,0.120482,0.091566,0.404110,23.842466,3.452714,0.485948,1_Intermediate
WNL-On-the-trail-int.txt,4402.000000,920.000000,4.784783,499.000000,0.542391,16.451543,11.632997,9.130435,-123.419211,10.643564,15.579710,14.726027,1.463768,1.383562,0.328767,0.237624,0.328767,0.198020,0.273973,1.057971,2.475248,3.424658,0.273973,69.000000,15.579710,64.144928,0.514938,0.267135,0.135325,0.082601,0.460526,32.236842,4.014775,0.529302,1_Intermediate
WNL-Organic-Food-int.txt,3568.000000,695.000000,5.133813,367.000000,0.528058,13.921103,9.843707,11.457143,-158.430692,11.926471,23.171429,21.918919,1.942857,1.837838,0.756757,0.397059,0.729730,0.308824,0.567568,1.057143,3.676471,6.756757,0.567568,35.000000,23.171429,103.714286,0.481735,0.255708,0.178082,0.084475,0.401786,18.080357,3.006689,0.540074,1_Intermediate
WNL-Pacific-Islanders-int.txt,3620.000000,766.000000,4.725849,389.000000,0.507833,14.055141,9.938486,10.604651,-137.370523,12.528571,20.395349,18.270833,1.627907,1.458333,0.354167,0.242857,0.354167,0.185714,0.270833,1.116279,3.057143,4.458333,0.270833,43.000000,20.395349,85.069767,0.538631,0.269316,0.123620,0.068433,0.442623,23.901639,3.456996,0.516534,1_Intermediate
WNL-Pizza-chain-int.txt,3236.000000,710.000000,4.557746,368.000000,0.518310,13.810794,9.765706,11.410256,-165.560651,10.933333,21.025641,17.083333,1.923077,1.562500,0.666667,0.373333,0.583333,0.160000,0.250000,1.230769,2.280000,3.562500,0.250000,39.000000,21.025641,83.461538,0.479714,0.348449,0.112172,0.059666,0.363014,19.239726,3.101590,0.510976,1_Intermediate
WNL-Planet-int.txt,3469.000000,686.000000,5.056851,358.000000,0.521866,13.668504,9.665092,13.074074,-190.875229,11.696970,28.592593,24.125000,2.444444,2.062500,1.281250,0.560606,1.156250,0.151515,0.312500,1.185185,3.106061,6.406250,0.312500,27.000000,28.592593,129.000000,0.477327,0.288783,0.162291,0.071599,0.454545,25.000000,3.535534,0.542746,1_Intermediate
WNL-Poverty-int.txt,3662.000000,762.000000,4.805774,399.000000,0.523622,14.454245,10.220695,14.129032,-184.068522,11.739726,27.645161,25.205882,2.354839,2.147059,1.176471,0.520548,1.117647,0.301370,0.647059,1.096774,3.479452,7.470588,0.647059,31.000000,27.645161,118.451613,0.461024,0.265033,0.195991,0.077951,0.521008,32.302521,4.018863,0.523921,1_Intermediate
WNL-Revolution-int.txt,2610.000000,554.000000,4.711191,333.000000,0.601083,14.147814,10.004015,11.171429,-130.327211,9.148649,19.342857,16.512195,2.114286,1.804878,0.707317,0.364865,0.658537,0.135135,0.243902,1.171429,1.959459,3.536585,0.243902,35.000000,19.342857,75.771429,0.494186,0.325581,0.116279,0.063953,0.401786,18.080357,3.006689,0.508124,1_Intermediate
WNL-Rwanda-int.txt,3109.000000,638.000000,4.873041,396.000000,0.620690,15.677790,11.085872,10.078947,-140.773611,11.712121,20.342105,17.568182,1.736842,1.500000,0.386364,0.257576,0.386364,0.378788,0.568182,1.157895,2.909091,4.363636,0.568182,38.000000,20.342105,82.605263,0.549878,0.282238,0.116788,0.051095,0.456897,24.215517,3.479620,0.531695,1_Intermediate
WNL-Satnav-int.txt,2903.000000,588.000000,4.937075,326.000000,0.554422,13.444013,9.506353,12.310345,-159.373520,9.270270,23.655172,19.600000,2.551724,2.114286,0.885714,0.391892,0.828571,0.108108,0.228571,1.206897,1.864865,3.942857,0.228571,29.000000,23.655172,101.827586,0.452247,0.323034,0.137640,0.087079,0.417391,20.034783,3.165026,0.518950,1_Intermediate
WNL-Scarlett-int.txt,2419.000000,519.000000,4.660886,293.000000,0.564547,12.861273,9.094293,11.766667,-135.884173,9.500000,20.900000,18.441176,2.200000,1.941176,0.882353,0.454545,0.882353,0.075758,0.147059,1.133333,1.969697,3.823529,0.147059,30.000000,20.900000,81.766667,0.439252,0.339564,0.121495,0.099688,0.376147,15.422018,2.776870,0.511962,1_Intermediate
WNL-School-int.txt,3388.000000,701.000000,4.833096,374.000000,0.533524,14.125785,9.988438,11.903226,-178.099669,13.533333,26.193548,21.945946,1.935484,1.621622,0.567568,0.300000,0.486486,0.366667,0.594595,1.193548,3.750000,6.081081,0.594595,31.000000,26.193548,109.709677,0.480186,0.289044,0.156177,0.074592,0.403226,20.161290,3.175003,0.528325,1_Intermediate
WNL-School-Sports-int.txt,3342.000000,667.000000,5.010495,366.000000,0.548726,14.171577,10.020818,12.960000,-210.698717,12.783333,30.680000,28.407407,2.400000,2.222222,1.074074,0.450000,1.000000,0.366667,0.814815,1.080000,4.150000,9.222222,0.814815,25.000000,30.680000,134.480000,0.482759,0.266010,0.179803,0.071429,0.407407,17.925926,2.993821,0.529335,1_Intermediate
WNL-Scientist-int.txt,3408.000000,687.000000,4.960699,371.000000,0.540029,14.154533,10.008766,11.806452,-180.620622,12.060606,25.677419,21.513514,2.129032,1.783784,0.756757,0.378788,0.675676,0.575758,1.027027,1.193548,3.045455,5.432432,1.027027,31.000000,25.677419,110.645161,0.540476,0.271429,0.130952,0.057143,0.464912,24.640351,3.510011,0.527638,1_Intermediate
WNL-Scottish-referendum-int.txt,3720.000000,777.000000,4.787645,374.000000,0.481338,13.417175,9.487376,12.000000,-152.631529,10.809524,23.894737,21.116279,2.210526,1.953488,0.674419,0.345238,0.674419,0.119048,0.232558,1.131579,2.404762,4.697674,0.232558,38.000000,23.894737,98.973684,0.514541,0.279642,0.118568,0.087248,0.400000,20.000000,3.162278,0.492291,1_Intermediate
WNL-SeaWorld-int.txt,2444.000000,508.000000,4.811024,290.000000,0.570866,12.866669,9.098109,11.840000,-160.754578,10.464286,23.440000,20.206897,2.240000,1.931034,0.965517,0.428571,0.827586,0.142857,0.275862,1.160000,2.482143,4.793103,0.275862,25.000000,23.440000,98.480000,0.534426,0.298361,0.104918,0.062295,0.549451,27.472527,3.706247,0.520478,1_Intermediate
WNL-Shakespeare-int.txt,3809.000000,738.000000,5.161247,414.000000,0.560976,15.239551,10.775990,11.212121,-176.819480,14.200000,25.818182,25.058824,1.818182,1.764706,0.500000,0.300000,0.529412,0.450000,0.794118,1.030303,4.350000,7.676471,0.794118,33.000000,25.818182,115.848485,0.531963,0.278539,0.109589,0.079909,0.516393,32.532787,4.033162,0.514085,1_Intermediate
WNL-shark-int.txt,3221.000000,641.000000,5.024961,346.000000,0.539782,13.666178,9.663447,12.344828,-169.101590,9.907895,25.965517,18.825000,2.620690,1.900000,0.925000,0.460526,0.875000,0.157895,0.300000,1.379310,2.157895,4.100000,0.300000,29.000000,25.965517,111.620690,0.487310,0.360406,0.091371,0.060914,0.366197,19.042254,3.085632,0.523240,1_Intermediate
WNL-Ships-noise-int.txt,3432.000000,708.000000,4.847458,379.000000,0.535311,14.243692,10.071811,12.764706,-166.063643,12.000000,23.294118,21.405405,1.941176,1.783784,0.783784,0.439394,0.783784,0.196970,0.351351,1.088235,3.136364,5.594595,0.351351,34.000000,23.294118,101.264706,0.479358,0.295872,0.128440,0.096330,0.426357,23.449612,3.424150,0.550505,1_Intermediate
WNL-Shocking-int.txt,2902.000000,617.000000,4.703404,314.000000,0.508914,12.641164,8.938653,11.787879,-134.568824,11.229508,20.757576,19.571429,1.848485,1.742857,0.742857,0.442623,0.771429,0.278689,0.485714,1.060606,2.344262,4.085714,0.485714,33.000000,20.757576,88.060606,0.399425,0.350575,0.140805,0.109195,0.467213,26.631148,3.649051,0.508029,1_Intermediate
WNL-Shops-int.txt,3638.000000,760.000000,4.786842,394.000000,0.518421,14.291882,10.105887,11.595238,-140.696618,10.404762,20.809524,19.000000,2.000000,1.826087,0.978261,0.523810,0.956522,0.142857,0.260870,1.095238,2.214286,4.043478,0.260870,42.000000,20.809524,87.047619,0.474946,0.324619,0.115468,0.084967,0.409396,24.973154,3.533635,0.525172,1_Intermediate
WNL-six-well-paid-jobs-int.txt,4070.000000,808.000000,5.037129,421.000000,0.521040,14.810728,10.472766,10.619048,-167.271612,16.631579,22.571429,27.882353,1.357143,1.676471,0.323529,0.280702,0.470588,0.421053,0.705882,0.809524,4.649123,7.794118,0.705882,42.000000,22.571429,97.095238,0.518293,0.237805,0.164634,0.079268,0.495726,28.752137,3.791579,0.518987,1_Intermediate
WNL-Six-year-olds-int.txt,3272.000000,629.000000,5.201908,375.000000,0.596184,14.952229,10.572823,11.321429,-190.205841,16.111111,25.892857,22.656250,1.607143,1.406250,0.468750,0.288889,0.406250,0.400000,0.562500,1.142857,5.711111,8.031250,0.562500,28.000000,25.892857,117.428571,0.508906,0.246819,0.170483,0.073791,0.567010,31.185567,3.948770,0.542069,1_Intermediate
WNL-Spain-Robin-Hood-int.txt,2311.000000,493.000000,4.687627,289.000000,0.586207,13.015905,9.203635,11.275862,-123.390966,10.068966,20.137931,18.838710,2.000000,1.870968,0.741935,0.362069,0.677419,0.120690,0.225806,1.068966,2.396552,4.483871,0.225806,29.000000,20.137931,80.310345,0.442804,0.357934,0.110701,0.088561,0.577320,32.329897,4.020566,0.464041,1_Intermediate
WNL-Spain-Wetlands-int.txt,3623.000000,769.000000,4.711313,436.000000,0.566970,15.722562,11.117530,9.666667,-120.900598,11.697368,18.520833,15.875000,1.583333,1.357143,0.339286,0.223684,0.303571,0.236842,0.321429,1.166667,2.960526,4.017857,0.321429,48.000000,18.520833,76.104167,0.483193,0.258403,0.155462,0.102941,0.471545,27.349593,3.697945,0.535433,1_Intermediate
WNL-Star-Wars-int.txt,3390.000000,719.000000,4.714882,384.000000,0.534075,14.320784,10.126323,11.527778,-161.543796,12.753846,23.027778,21.256410,1.805556,1.666667,0.692308,0.384615,0.641026,0.246154,0.410256,1.083333,3.938462,6.564103,0.410256,36.000000,23.027778,94.833333,0.565217,0.247140,0.128146,0.059497,0.518519,29.037037,3.810317,0.527141,1_Intermediate
WNL-Still-no-flying-cars-int.txt,4104.000000,795.000000,5.162264,429.000000,0.539623,15.215062,10.758674,12.612903,-200.206432,11.918919,28.451613,25.941176,2.387097,2.176471,1.147059,0.500000,1.088235,0.459459,1.000000,1.096774,2.567568,5.588235,1.000000,31.000000,28.451613,132.580645,0.489237,0.285714,0.136986,0.088063,0.445205,28.938356,3.803837,0.579365,1_Intermediate
WNL-Swarthy-caveman-int.txt,2830.000000,563.000000,5.026643,312.000000,0.554174,13.149232,9.297911,11.185185,-160.815420,10.964912,23.148148,21.551724,2.111111,1.965517,0.862069,0.438596,0.862069,0.192982,0.379310,1.074074,3.578947,7.034483,0.379310,27.000000,23.148148,105.111111,0.466276,0.266862,0.202346,0.064516,0.505495,23.252747,3.409747,0.545600,1_Intermediate
WNL-Switched-Babies-int.txt,3045.000000,654.000000,4.655963,337.000000,0.515291,13.177743,9.318071,11.027778,-136.681357,10.012987,21.416667,17.522727,2.138889,1.750000,0.818182,0.402597,0.704545,0.220779,0.386364,1.222222,1.688312,2.954545,0.386364,36.000000,21.416667,85.194444,0.454054,0.343243,0.121622,0.081081,0.346457,15.244094,2.760806,0.479896,1_Intermediate
